"Cite as: CAIT Climate Data Explorer. 2017. Washington, DC: World Resources Institute. Available online at: http://cait.wri.org.  Please Note: CAIT data are derived from several sources. Any use of the Land-Use Change and Forestry or Agriculture indicator should be cited as FAO 2016, FAOSTAT Emissions Database. Any use of CO2 emissions from fuel combustion data should be cited as CO2 Emissions from Fuel Combustion, ©OECD/IEA, 2016.",,,,,,,,,,,,,,,,,,,,,
,,Total GHG,,Emissions by Gas excluding LUCF,,,,Emissions by Gas including LUCF,,,Emissions by Sector,,,,,,Emissions by Energy Sub-Sector,,,,
Country,Year,Total GHG Emissions Excluding Land-Use Change and Forestry (MtCO2e),Total GHG Emissions Including Land-Use Change and Forestry (MtCO?e?),Total CO2 (excluding Land-Use Change and Forestry) (MtCO2),Total CH4 (MtCO2e),Total N2O (MtCO2e),Total F-Gas (MtCO2e),Total CO2 (including Land-Use Change and Forestry) (MtCO2),Total CH4 (including Land-Use Change and Forestry) (MtCO2e),Total N2O (including Land-Use Change and Forestry) (MtCO2e),Energy (MtCO2e),Industrial Processes (MtCO2e),Agriculture (MtCO2e),Waste (MtCO2e),Land-Use Change and Forestry (MtCO2),Bunker Fuels (MtCO2),Electricity/Heat (MtCO2),Manufacturing/Construction (MtCO2),Transportation (MtCO2),Other Fuel Combustion (MtCO2e),Fugitive Emissions (MtCO2e)
Mauritania,1992,6.340978541,7.440978541,0.967296,3.437818308,1.935669567,0.000194666,2.067296,3.437818308,1.935669567,0.995276386,0.062482666,5.0729499,0.210269589,1.1,,,,,0.08763388,0.002634506
Mauritania,1993,6.503832031,7.603832031,0.981952,3.551264261,1.970323772,0.000291999,2.081952,3.551264261,1.970323772,1.023220924,0.055251999,5.2087306,0.216628508,1.1,,,,,0.094472587,0.001756338
Mauritania,1994,6.553773322,7.653773322,1.143168,3.480264213,1.929951777,0.000389332,2.243168,3.480264213,1.929951777,1.058493462,0.187253332,5.0850391,0.222987428,1.1,,,,,0.101311293,0.000878169
Mauritania,1995,6.509740512,7.609740512,1.073552,3.495219965,1.940481883,0.000486665,2.173552,3.495219965,1.940481883,1.123078,0.059110665,5.0982055,0.229346348,1.1,,,,,0.10815,0
Mauritania,1996,6.923362316,8.023362316,1.113856,3.670389212,2.138163046,0.000954058,2.213856,3.670389212,2.138163046,1.15955,0.052250058,5.5107845,0.200777758,1.1,,,,,0.09699,0
Mauritania,1997,7.16390552,8.26390552,1.11752,3.837085259,2.20787881,0.001421451,2.21752,3.837085259,2.20787881,1.163046,0.041725451,5.7869249,0.172209169,1.1,,,,,0.08583,0
Mauritania,1998,7.483115023,8.583115023,1.121184,3.987740806,2.372301373,0.001888844,2.221184,3.987740806,2.372301373,1.144558,0.053184844,6.1417316,0.143640579,1.1,,,,,0.07467,0
Mauritania,1999,7.913101127,9.013101127,1.146832,4.215017353,2.548895537,0.002356237,2.246832,4.215017353,2.548895537,1.159046,0.053652237,6.5853309,0.11507199,1.1,,,,,0.06351,0
Mauritania,2000,8.30098173,9.40098173,1.17248,4.3778504,2.7478277,0.00282363,2.27248,4.3778504,2.7478277,1.166206,0.06144763,6.9868248,0.0865034,1.1,,,,,0.05235,0
Mauritania,2001,8.531893866,9.631893866,1.271408,4.457568301,2.799255741,0.003661824,2.371408,4.457568301,2.799255741,1.224604435,0.102589824,7.1158643,0.088835207,1.1,,,,,0.052124435,0
Mauritania,2002,8.506436702,9.606436702,1.348352,4.478953602,2.674631083,0.004500017,2.448352,4.478953602,2.674631083,1.30132287,0.103428017,7.0105188,0.091167015,1.1,,,,,0.05189887,0
Mauritania,2003,8.664455937,9.764455937,1.388656,4.567957703,2.702504024,0.00533821,2.488656,4.567957703,2.702504024,1.341401305,0.10426621,7.1252897,0.093498822,1.1,,,,,0.051673305,0
Mauritania,2004,9.104093373,10.20409337,1.535216,4.716513504,2.846187465,0.006176403,2.635216,4.716513504,2.846187465,1.43643974,0.156400403,7.4154226,0.09583063,1.1,,,,,0.05144774,0
Mauritania,2005,9.207177408,10.30717741,1.586512,4.768047005,2.845603807,0.007014596,2.686512,4.768047005,2.845603807,1.487510175,0.157238596,7.4642662,0.098162437,1.1,,,,,0.051222175,0
Mauritania,2006,9.239456938,9.752790238,1.608496,4.779377361,2.843394447,0.00818913,2.1218293,4.779377361,2.843394447,1.590519561,0.19505313,7.3531821,0.100702147,0.5133333,,,,,0.05231464,0.11657292
Mauritania,2007,9.575784567,10.08911787,1.842992,4.836173717,2.887255187,0.009363664,2.3563253,4.836173717,2.887255187,1.924360946,0.214547664,7.3336341,0.103241858,0.5133333,,,,,0.053407105,0.233145841
Mauritania,2008,9.090349997,9.603683297,1.934592,4.561170872,2.584048927,0.010538197,2.4479253,4.561170872,2.584048927,2.177594332,0.171754197,6.6352199,0.105781568,0.5133333,,,,,0.05449957,0.349718761
Mauritania,2009,9.943252426,10.45658573,2.121456,4.972859828,2.837223867,0.011712731,2.6347893,4.972859828,2.837223867,2.482123717,0.172928731,7.1798787,0.108321278,0.5133333,,,,,0.055592035,0.466291682
Mauritania,2010,10.48223226,10.99556556,2.23504,5.275366683,2.958938307,0.012887265,2.7483733,5.275366683,2.958938307,2.599789102,0.287687265,7.4838949,0.110860988,0.5133333,,,,,0.0566845,0.582864602
Mauritania,2011,10.45891605,8.940916054,2.392592,5.250630318,2.800940373,0.014753362,0.874592,5.250630318,2.800940373,2.755086273,0.296881362,7.2933781,0.113570318,-1.518,,,,,0.057440156,0.587182118
Mauritania,2012,10.91847595,9.400475952,2.652736,5.364409553,2.884710939,0.01661946,1.134736,5.364409553,2.884710939,2.979999444,0.33905146,7.4831454,0.116279647,-1.518,,,,,0.058195811,0.591499633
Mauritania,2013,11.21277295,9.69477295,2.667392,5.543536587,2.983358804,0.018485558,1.149392,5.543536587,2.983358804,2.977744615,0.362901558,7.7531378,0.118988977,-1.518,,,,,0.058951466,0.595817149
Mauritania,2014,11.20274475,9.684744748,2.707696,5.567179622,2.90751747,0.020351656,1.189696,5.567179622,2.90751747,2.982817785,0.405071656,7.693157,0.121698307,-1.518,,,,,0.059707121,0.600134664
Mauritius,1990,2.131830097,2.106163397,1.16,0.733461798,0.238368299,0,1.1343333,0.733461798,0.238368299,1.178219756,0.079522697,0.1600446,0.714043044,-0.0256667,0.4,0.44,0.16,0.44,0.138219756,0
Mauritius,1991,2.229176021,2.203509321,1.25,0.738899088,0.239952527,0.000324406,1.2243333,0.738899088,0.239952527,1.269197805,0.081240564,0.1564192,0.722318452,-0.0256667,0.42,0.48,0.19,0.45,0.139197805,0
Mauritius,1992,2.313039244,2.287372544,1.32,0.747545379,0.244845054,0.000648811,1.2943333,0.747545379,0.244845054,1.340175854,0.08295843,0.1593111,0.730593861,-0.0256667,0.47,0.49,0.2,0.5,0.140175854,0
Mauritius,1993,2.467741268,2.442074568,1.47,0.756305769,0.240462282,0.000973217,1.4443333,0.756305769,0.240462282,1.491153903,0.084676296,0.1530418,0.738869269,-0.0256667,0.48,0.53,0.27,0.54,0.151153903,0
Mauritius,1994,2.532493391,2.506826691,1.51,0.764464359,0.256731409,0.001297623,1.4843333,0.764464359,0.256731409,1.532131951,0.086394162,0.1668226,0.747144678,-0.0256667,0.51,0.6,0.24,0.55,0.152131951,0
Mauritius,1995,2.587551915,2.561885215,1.55,0.77253815,0.263391737,0.001622029,1.5243333,0.77253815,0.263391737,1.57311,0.088112029,0.1709098,0.755420086,-0.0256667,0.48,0.63,0.24,0.54,0.15311,0
Mauritius,1996,2.741860512,2.716193812,1.61,0.85475378,0.273713949,0.003392783,1.5843333,0.85475378,0.273713949,1.634182,0.093422983,0.1760271,0.838228429,-0.0256667,0.53,0.69,0.25,0.54,0.164182,0
Mauritius,1997,2.829571809,2.803905109,1.62,0.93503401,0.269374262,0.005163537,1.5943333,0.93503401,0.269374262,1.645254,0.098733937,0.1645471,0.921036772,-0.0256667,0.54,0.7,0.25,0.53,0.165254,0
Mauritius,1998,3.090789306,3.065122606,1.79,1.01837734,0.275477675,0.006934291,1.7643333,1.01837734,0.275477675,1.816326,0.104044891,0.1665733,1.003845115,-0.0256667,0.78,0.84,0.27,0.53,0.176326,0
Mauritius,1999,3.604286403,3.578619703,2.2,1.10316457,0.292416787,0.008705046,2.1743333,1.10316457,0.292416787,2.227398,0.109355846,0.180879,1.086653457,-0.0256667,1.09,1.02,0.32,0.71,0.177398,0
Mauritius,2000,3.9242065,3.8985398,2.43,1.1848292,0.2989015,0.0104758,2.4043333,1.1848292,0.2989015,2.45847,0.1146668,0.181608,1.1694618,-0.0256667,1.3,1.16,0.36,0.75,0.18847,0
Mauritius,2001,4.032785016,4.216118316,2.56,1.19424544,0.264638803,0.013900773,2.7433333,1.19424544,0.264638803,2.590204,0.116994376,0.1369207,1.18866594,0.1833333,1.27,1.27,0.39,0.75,0.190204,0
Mauritius,2002,4.121241133,4.304574433,2.61,1.21118638,0.282729006,0.017325747,2.7933333,1.21118638,0.282729006,2.641938,0.119321953,0.1521111,1.20787008,0.1833333,1.16,1.29,0.38,0.78,0.191938,0
Mauritius,2003,4.28224045,4.46557375,2.75,1.23064222,0.280847509,0.020750721,2.9333333,1.23064222,0.280847509,2.783672,0.12164953,0.1498446,1.22707422,0.1833333,1.09,1.38,0.39,0.81,0.203672,0
Mauritius,2004,4.321162766,4.504496066,2.77,1.24863326,0.278353812,0.024175695,2.9533333,1.24863326,0.278353812,2.805406,0.123977106,0.1455013,1.24627836,0.1833333,1.16,1.4,0.36,0.83,0.215406,0
Mauritius,2005,4.528630183,4.711963483,2.96,1.2664524,0.274577115,0.027600668,3.1433333,1.2664524,0.274577115,2.99714,0.126304683,0.1397031,1.2654825,0.1833333,1.33,1.57,0.35,0.86,0.22714,0
Mauritius,2006,4.899075111,4.891741811,3.3,1.288670881,0.269449877,0.040954354,3.2926667,1.288670881,0.269449877,3.337751273,0.140617441,0.1331849,1.287521498,-0.0073333,1.29,1.85,0.41,0.87,0.217751273,0
Mauritius,2007,5.03617824,5.02884494,3.39,1.311628462,0.280241739,0.054308039,3.3826667,1.311628462,0.280241739,3.428362545,0.154930199,0.143325,1.309560496,-0.0073333,1.41,1.99,0.4,0.83,0.208362545,0
Mauritius,2008,5.146439068,5.139105768,3.47,1.334506143,0.274271201,0.067661725,3.4626667,1.334506143,0.274271201,3.508973818,0.169242957,0.1366227,1.331599494,-0.0073333,1.47,2.03,0.44,0.84,0.208973818,0
Mauritius,2009,5.131779697,5.124446397,3.42,1.356744024,0.274020263,0.08101541,3.4126667,1.356744024,0.274020263,3.45958509,0.183555715,0.1350003,1.353638492,-0.0073333,1.35,2.02,0.36,0.87,0.20958509,0
Mauritius,2010,5.402499325,5.395166025,3.66,1.379950505,0.268179725,0.094369096,3.6526667,1.379950505,0.268179725,3.700196363,0.197868473,0.128757,1.37567749,-0.0073333,1.47,2.21,0.35,0.92,0.220196363,0
Mauritius,2011,5.430451323,5.415784623,3.64,1.389880893,0.288633142,0.111937288,3.6253333,1.389880893,0.288633142,3.680787955,0.217736651,0.1465282,1.385398517,-0.0146667,1.67,2.2,0.34,0.93,0.220787955,0
Mauritius,2012,5.56056952,5.54590282,3.73,1.400686582,0.300377459,0.129505479,3.7153333,1.400686582,0.300377459,3.771379547,0.237604829,0.1564657,1.395119544,-0.0146667,1.62,2.26,0.33,0.96,0.221379547,0
Mauritius,2013,5.670379717,5.655713017,3.83,1.40980507,0.283500976,0.147073671,3.8153333,1.40980507,0.283500976,3.871971139,0.257473007,0.136095,1.404840572,-0.0146667,1.57,2.35,0.32,0.98,0.221971139,0
Mauritius,2014,5.842724615,5.828057915,3.96,1.419002059,0.299080694,0.164641862,3.9453333,1.419002059,0.299080694,4.002562732,0.277341184,0.1482591,1.414561599,-0.0146667,1.67,2.43,0.33,1.01,0.232562732,0
Mexico,1990,426.6553213,446.0676546,268.730368,114.2867003,38.2994405,5.338812535,285.9637013,115.7487003,39.0164405,294.3125924,17.80911053,81.1799895,33.353629,19.4123333,5.29,94.22,53.26,83.48,31.51469801,31.83789439
Mexico,1991,447.0538098,466.4661431,287.558896,117.5505993,36.96955361,4.974760922,304.7922293,119.0125993,37.68655361,313.3151869,18.09629992,78.9846423,36.6576807,19.4123333,5.5,106.55,52.03,89.38,32.81615267,32.54903426
Mexico,1992,453.3838282,472.7961615,291.315584,120.1361388,37.32139602,4.61070931,308.5489173,121.5981388,38.03839602,317.0077814,18.62164931,77.792665,39.9617324,19.4123333,6.09,107.52,51.73,89.67,34.81760733,33.26017412
Mexico,1993,468.2534652,487.6657985,301.8575787,124.6989422,37.45028672,4.246657697,319.090912,126.1609422,38.16728672,328.2551226,18.3775587,78.3549998,43.2657841,19.4123333,7.17,114.14,50.01,91.74,35.54906198,36.81606066
Mexico,1994,496.9884092,516.4007425,326.828936,128.7890264,37.48784073,3.882606084,344.0622693,130.2510264,38.20484073,352.7630105,19.30228408,78.3532788,46.5698358,19.4123333,9.56,130.4,50.91,97.41,36.59051664,37.47249386
Mexico,1995,479.7752015,499.1875348,307.3789867,132.1706315,36.70702884,3.518554472,324.61232,133.6326315,37.42402884,336.9532717,16.12332947,76.8247128,49.8738875,19.4123333,9.41,121.86,49.31,89.38,36.8519713,39.5513004
Mexico,1996,502.8257721,521.5701054,326.3474,134.5865933,37.48940047,4.40237827,343.5807333,135.6155933,37.97140047,356.2990825,17.61217627,76.3928705,52.5216428,18.7443333,9.27,127.26,54.85,91.7,37.144472,45.34461049
Mexico,1997,532.9023244,551.8566577,349.932728,139.7769856,37.9064087,5.286202068,367.1660613,140.9569856,38.4474087,379.8331199,19.52971107,78.3700954,55.1693981,18.9543333,9.71,141.42,54.94,95.69,37.2469727,50.53614725
Mexico,1998,562.5659977,589.073331,373.4174187,143.8518495,39.12670374,6.170025867,390.650752,150.0968495,42.15570374,404.2594641,20.45430187,80.0350784,57.8171534,26.5073333,11.1,158.72,56.34,98.29,38.39947339,52.49999067
Mexico,1999,552.9307377,575.085071,361.1138,146.2298335,38.53325457,7.053849665,378.3471333,149.4058335,40.27825457,392.1610349,22.11535667,78.1894374,60.4649087,22.1543333,11.92,152.68,51.83,101.06,36.83197409,49.75906076
Mexico,2000,583.6383185,605.8046518,386.353056,150.1916564,39.1559326,7.937673464,403.5863893,153.3856564,40.8949326,416.5355923,24.84629946,79.1437627,63.112664,22.1663333,12,168.33,52.9,105.6,39.51447479,50.19111752
Mexico,2001,592.5952251,610.6092251,384.5772747,157.1290231,41.03142353,9.857503788,402.1772747,157.4120231,41.16242353,417.6546872,26.17483089,79.6918335,69.0738735,18.014,11.82,172.49,47.87,107.87,40.30108572,49.12360152
Mexico,2002,606.8180867,625.0850867,390.703336,165.026178,39.31123866,11.77733411,408.303336,165.473178,39.53123866,425.4884888,28.69049831,77.6040166,75.035083,18.267,10.57,174.58,51.45,109.77,41.58769664,48.11079219
Mexico,2003,634.4418562,656.0718562,407.545016,172.1653106,41.03436519,13.69716444,425.145016,174.9663106,42.26336519,444.5581971,30.68587773,78.2014889,80.9962925,21.63,10.79,184.83,52.38,116.36,42.19430757,48.79388953
Mexico,2004,651.0920879,668.9010879,414.237016,178.7690765,42.46900062,15.61699476,431.837016,178.9120765,42.53500062,452.8919854,33.26749715,77.9751034,86.957502,17.809,11.09,182.62,56.29,122.74,44.40091849,46.85106686
Mexico,2005,681.591723,701.590723,432.6678587,185.6235768,45.76346245,17.53682509,450.2678587,187.2845768,46.50146245,472.4370003,36.37673257,79.8592786,92.9187115,19.999,11.33,189.92,58.7,130.21,45.19752942,48.40947086
Mexico,2006,699.7471037,712.2201037,449.9547093,186.4749628,45.46891036,17.84852122,460.9547093,187.4679628,45.94891036,486.733264,38.20289948,79.1092643,95.70167587,12.473,11.79,188.57,66.16,137.39,46.39483813,48.2184259
Mexico,2007,713.7666913,726.1796913,461.1389707,187.5808846,46.88661867,18.16021735,472.1389707,188.5428846,47.33761867,497.1766344,37.77937039,80.3260462,98.48464024,12.413,12.66,192.17,62.12,145.15,46.36214684,51.3644876
Mexico,2008,728.8708466,741.0918466,474.9819173,188.8132467,46.60376909,18.47191348,485.9819173,189.6292467,47.00876909,510.2860182,37.3485133,79.9687105,101.2676046,12.221,12.72,184.14,64.34,151.16,46.98945556,63.64656263
Mexico,2009,716.4997664,728.9677664,459.700928,190.1770814,47.8381474,18.78360961,470.700928,191.2000814,48.2831474,494.4510019,36.73812021,81.2600753,104.050569,12.468,10.46,191.95,52.1,147.68,46.49676427,56.23423767
Mexico,2010,725.7372919,737.0442919,466.5751813,191.1856429,48.88116191,19.09530574,477.5751813,191.3956429,48.97816191,500.1153724,36.78358311,82.0048032,106.8335334,11.307,10.69,192.92,62.16,150.56,47.40407298,47.07129937
Mexico,2011,742.1448788,752.2102121,479.587416,192.1207392,49.84521934,20.59150429,486.9207493,193.9097392,50.78821934,511.3844268,38.73588962,84.0093031,108.0152593,10.0653333,11.08,203.38,67.92,151.64,47.36855071,41.06587606
Mexico,2012,741.1150258,749.3773591,478.5152907,190.2865943,50.22543807,22.08770285,485.848624,190.8915943,50.54943807,508.6240812,40.63323613,82.6607232,109.1969853,8.2623333,11.58,210.55,61.49,152.48,48.22302844,35.88105274
Mexico,2013,733.0104068,742.0047401,468.146488,190.770049,50.5099684,23.5839014,475.4798213,191.907049,51.0339684,497.7432023,41.35443864,83.5340546,110.3787113,8.9943333,11.62,200.08,65.74,150.62,46.77750617,34.5256961
Mexico,2014,721.6543457,729.100679,454.2142533,191.1725562,51.18743622,25.08009995,461.5475866,191.2495562,51.22343622,482.3206033,43.05392916,84.719376,111.5604373,7.4463333,12.27,189.89,57.95,151.22,46.97198389,36.28861945
Micronesia,1990,,,,,,0,,0,0,,0,,0.005019851,,,,,,0.004844195,
Micronesia,1991,,,,0.007168809,0.002420659,9.9368E-06,,0.007168809,0.002420659,,9.9368E-06,0,0.00500357,-0.0293333,,,,,0.004585898,
Micronesia,1992,0.108262763,0.078929463,0.098928,0.006897998,0.002416891,1.98736E-05,0.0695947,0.006897998,0.002416891,0.1032556,1.98736E-05,0,0.004987289,-0.0293333,,,,,0.0043276,
Micronesia,1993,0.107998121,0.078664821,0.098928,0.006627187,0.002413123,2.98104E-05,0.0695947,0.006627187,0.002413123,0.102997302,2.98104E-05,0,0.004971008,-0.0293333,,,,,0.004069302,
Micronesia,1994,0.111397479,0.082064179,0.102592,0.006356375,0.002409356,3.97472E-05,0.0732587,0.006356375,0.002409356,0.106403004,3.97472E-05,0,0.004954727,-0.0293333,,,,,0.003811004,
Micronesia,1995,0.161332737,0.131999437,0.106256,0.038463064,0.016563988,4.9684E-05,0.0769227,0.038463064,0.016563988,0.109808707,4.9684E-05,0.0465359,0.004938446,-0.0293333,,,,,0.003552707,
Micronesia,1996,0.161591593,0.132258293,0.106256,0.038642536,0.016596226,9.68317E-05,0.0769227,0.038642536,0.016596226,0.109845352,9.68317E-05,0.0466987,0.00495081,-0.0293333,,,,,0.003589352,
Micronesia,1997,0.165499549,0.136166249,0.10992,0.038848907,0.016586663,1.44E-04,0.0805867,0.038848907,0.016586663,0.113545997,1.44E-04,0.0468465,0.004963173,-0.0293333,,,,,0.003625997,
Micronesia,1998,0.172410306,0.143077006,0.117248,0.038408679,0.0165625,1.91E-04,0.0879147,0.038408679,0.0165625,0.120910642,1.91E-04,0.046333,0.004975537,-0.0293333,,,,,0.003662642,
Micronesia,1999,0.165232062,0.135898762,0.10992,0.03847245,0.016601337,2.38E-04,0.0805867,0.03847245,0.016601337,0.113619287,2.38E-04,0.0463866,0.0049879,-0.0293333,,,,,0.003699287,
Micronesia,2000,0.179899519,0.150566219,0.124576,0.038450922,0.016587174,2.85E-04,0.0952427,0.038450922,0.016587174,0.128311932,2.85E-04,0.0463019,0.005000264,-0.0293333,,,,,0.003735932,
Micronesia,2001,0.224855705,0.195522405,0.168544,0.039288268,0.016651223,3.72E-04,0.1392107,0.039288268,0.016651223,0.172396468,3.72E-04,0.0470806,0.005006424,-0.0293333,,,,,0.003852468,
Micronesia,2002,0.199393192,0.170059892,0.142896,0.039392215,0.016645972,4.59E-04,0.1135627,0.039392215,0.016645972,0.146865003,4.59E-04,0.0470566,0.005012584,-0.0293333,,,,,0.003969003,
Micronesia,2003,0.199702278,0.170368978,0.142896,0.039608961,0.016651521,5.46E-04,0.1135627,0.039608961,0.016651521,0.146981538,5.46E-04,0.0471562,0.005018744,-0.0293333,,,,,0.004085538,
Micronesia,2004,0.199641365,0.170308065,0.142896,0.039473807,0.01663897,6.33E-04,0.1135627,0.039473807,0.01663897,0.147098073,6.33E-04,0.0468858,0.005024904,-0.0293333,,,,,0.004202073,
Micronesia,2005,0.177837052,0.148503752,0.120912,0.039556154,0.016649519,0.000719379,0.0915787,0.039556154,0.016649519,0.125230608,0.000719379,0.0468559,0.005031064,-0.0293333,,,,,0.004318608,
Micronesia,2006,0.178097177,0.148763877,0.120912,0.039682157,0.016667436,0.000835583,0.0915787,0.039682157,0.016667436,0.125404947,0.000835583,0.0468314,0.005025246,-0.0293333,,,,,0.004492947,
Micronesia,2007,0.197114502,0.167781202,0.139232,0.040101661,0.016829054,0.000951788,0.1098987,0.040101661,0.016829054,0.143899286,0.000951788,0.047244,0.005019428,-0.0293333,,,,,0.004667286,
Micronesia,2008,0.175696328,0.146363028,0.117248,0.040548564,0.016831772,0.001067992,0.0879147,0.040548564,0.016831772,0.122089625,0.001067992,0.0475251,0.00501361,-0.0293333,,,,,0.004841625,
Micronesia,2009,0.220093553,0.190760253,0.161216,0.040851867,0.016841489,0.001184196,0.1318827,0.040851867,0.016841489,0.166231964,0.001184196,0.0476695,0.005007792,-0.0293333,,,,,0.005015964,
Micronesia,2010,0.172698278,0.143364978,0.113584,0.040995771,0.016818107,0.001300401,0.0842507,0.040995771,0.016818107,0.118774304,0.001300401,0.0476216,0.005001974,-0.0293333,,,,,0.005190304,
Micronesia,2011,0.181281783,0.151948483,0.120912,0.041777876,0.01700352,0.001588387,0.0915787,0.041777876,0.01700352,0.126276472,0.001588387,0.0484272,0.004989824,-0.0293333,,,,,0.005364472,
Micronesia,2012,0.196414389,0.167081089,0.135568,0.041960582,0.017009433,0.001876374,0.1062347,0.041960582,0.017009433,0.141106641,0.001876374,0.0484537,0.004977674,-0.0293333,,,,,0.005538641,
Micronesia,2013,0.204679094,0.175345794,0.142896,0.042502587,0.017116146,0.002164361,0.1135627,0.042502587,0.017116146,0.14860881,0.002164361,0.0489404,0.004965524,-0.0293333,,,,,0.00571281,
Micronesia,2014,0.180264399,0.150931099,0.150224,0.020998093,0.006589959,0.002452348,0.1208907,0.020998093,0.006589959,0.156110978,0.002452348,0.0167477,0.004953373,-0.0293333,,,,,0.005886978,
Moldova,1990,38.27697154,37.06606467,30.705362,5.147073767,2.402863258,0.021672517,29.49025666,5.147073767,2.402863258,31.79223603,0.221535877,4.635857535,1.6273421,-1.21090687,0.22,13.66,2.05,2.42,12.88449,0.78774603
Moldova,1991,32.08746011,30.87655342,24.76183193,5.062078299,2.242663732,0.020886149,23.54672682,5.062078299,2.242663732,25.75210945,0.207006447,4.460959852,1.66738436,-1.210906688,0.23,12.67,2.17,2.27,7.9040408,0.748068648
Moldova,1992,26.74240935,25.50784915,20.18808,4.704597866,1.8296317,0.020099781,18.9535198,4.704597866,1.8296317,20.89198287,0.382255161,3.7607447,1.70742662,-1.2345602,0.1,13.12,1.2,2.2,3.6635916,0.708391266
Moldova,1993,23.48732137,22.25276117,17.051296,4.625160584,1.79155137,0.019313413,15.8167358,4.625160584,1.79155137,17.94185628,0.084471803,3.7135245,1.74746888,-1.2345602,0.06,10.49,1.25,1.43,4.1131424,0.668713884
Moldova,1994,19.94961799,18.71505779,13.82832,4.499971102,1.60279984,0.018527046,12.5937598,4.499971102,1.60279984,14.6417297,0.050496446,3.4698807,1.78751114,-1.2345602,0.03,8.07,1,1.31,3.6326932,0.629036502
Moldova,1995,17.86717531,16.63261511,11.915648,4.346520919,1.58726571,0.017740678,10.6810878,4.346520919,1.58726571,12.61160312,0.056825088,3.3711937,1.8275534,-1.2345602,0.03,6.2,0.99,1.3,3.542244,0.589359119
Moldova,1996,15.84966088,14.61510068,10.22832,4.130327676,1.464940688,0.026072518,8.9937598,4.130327676,1.464940688,10.90911541,0.058856034,3.0733906,1.80829884,-1.2345602,0.06,5.98,0.69,1.39,2.252318152,0.576797256
Moldova,1997,14.52430416,13.28974396,9.372288,3.959212032,1.158399766,0.034404359,8.1377278,3.959212032,1.158399766,9.986627696,0.112182981,2.6364492,1.78904428,-1.2345602,0.06,5.15,0.73,1.37,2.172392304,0.564235392
